"site","box","year","fledged"
"FOU",6,2015,1
"FOU",6,2015,1
"FOU",6,2015,0
"FSH",2,2015,0
"FSH",2,2015,0
"FSH",2,2015,1
"FSH",2,2015,1
"FSH",2,2015,0
"FSH",2,2015,1
"FSH",2,2015,1
"FSH",2,2015,0
"FSH",3,2015,1
"FSH",3,2015,1
"FSH",3,2015,1
"FSH",3,2015,1
"FSH",3,2015,1
"FSH",4,2015,0
"FSH",4,2015,0
"FSH",4,2015,0
"FSH",4,2015,0
"FSH",4,2015,0
"FSH",4,2015,0
"FSH",5,2015,0
"FSH",5,2015,0
"FSH",5,2015,0
"FSH",5,2015,0
"FSH",5,2015,0
"FSH",6,2015,0
"FSH",6,2015,0
"FSH",6,2015,0
"FSH",6,2015,0
"GLF",1,2015,1
"GLF",1,2015,1
"GLF",1,2015,1
"GLF",1,2015,1
"GLF",1,2015,1
"GLF",1,2015,0
"GLF",2,2015,0
"GLF",2,2015,0
"GLF",2,2015,0
"GLF",2,2015,0
"GLF",2,2015,0
"GLF",3,2015,1
"GLF",3,2015,1
"GLF",3,2015,1
"GLF",4,2015,0
"GLF",4,2015,1
"GLF",4,2015,1
"GLF",4,2015,1
"GLF",4,2015,1
"GLF",4,2015,0
"GLF",4,2015,1
"GLF",5,2015,1
"GLF",5,2015,0
"GLF",5,2015,1
"GLF",5,2015,1
"GLF",5,2015,1
"GLF",6,2015,1
"GLF",6,2015,1
"GLF",6,2015,1
"GLF",6,2015,1
"KCK",1,2015,0
"KCK",1,2015,0
"KCK",1,2015,0
"KCK",1,2015,0
"KCK",1,2015,0
"KCK",1,2015,0
"KCK",1,2015,0
"KCK",1,2015,0
"KCK",2,2015,0
"KCK",2,2015,0
"KCK",2,2015,0
"KCK",2,2015,0
"KCK",4,2015,1
"KCK",4,2015,1
"KCK",4,2015,1
"KCK",4,2015,1
"KCK",4,2015,1
"KCK",5,2015,1
"KCK",5,2015,1
"KCK",5,2015,1
"KCZ",3,2015,1
"KCZ",3,2015,1
"KCZ",3,2015,1
"KCZ",3,2015,1
"KCZ",3,2015,1
"KCZ",3,2015,1
"KCZ",3,2015,1
"KCZ",4,2015,1
"KCZ",4,2015,1
"KCZ",4,2015,1
"KCZ",4,2015,1
"KCZ",4,2015,1
"KCZ",4,2015,1
"KCZ",4,2015,1
"KCZ",4,2015,1
"KCZ",4,2015,1
"KCZ",5,2015,1
"KCZ",5,2015,1
"KCZ",5,2015,1
"KCZ",5,2015,1
"KCZ",5,2015,1
"KCZ",5,2015,1
"KCZ",5,2015,1
"KCZ",6,2015,1
"KCZ",6,2015,1
"KCZ",6,2015,1
"KCZ",6,2015,1
"KCZ",6,2015,1
"KCZ",6,2015,1
"KCZ",6,2015,1
"LVN",1,2015,0
"LVN",1,2015,0
"LVN",1,2015,0
"LVN",1,2015,0
"LVN",1,2015,0
"LVN",2,2015,1
"LVN",2,2015,1
"LVN",2,2015,1
"LVN",2,2015,1
"LVN",4,2015,1
"LVN",4,2015,1
"LVN",4,2015,1
"LVN",4,2015,1
"LVN",4,2015,1
"LVN",4,2015,1
"LVN",4,2015,1
"LVN",5,2015,1
"LVN",5,2015,1
"LVN",5,2015,0
"LVN",5,2015,1
"LVN",5,2015,1
"LVN",5,2015,1
"LVN",6,2015,1
"LVN",6,2015,1
"LVN",6,2015,1
"LVN",6,2015,1
"LVN",6,2015,1
"LVN",6,2015,1
"MCH",1,2015,1
"MCH",1,2015,1
"MCH",1,2015,1
"MCH",1,2015,1
"MCH",1,2015,1
"MCH",3,2015,1
"MCH",3,2015,1
"MCH",3,2015,1
"MCH",3,2015,1
"MCH",3,2015,1
"MCH",3,2015,1
"MCH",3,2015,1
"MCH",6,2015,1
"MCH",6,2015,1
"MCH",6,2015,1
"MCH",6,2015,1
"MCH",6,2015,1
"MCH",6,2015,1
"MCH",6,2015,1
"MUN",1,2015,0
"MUN",1,2015,1
"MUN",1,2015,0
"MUN",1,2015,0
"MUN",1,2015,1
"MUN",1,2015,0
"MUN",1,2015,1
"MUN",2,2015,1
"MUN",2,2015,1
"MUN",2,2015,1
"MUN",5,2015,0
"MUN",5,2015,0
"MUN",5,2015,0
"MUN",5,2015,1
"MUN",5,2015,1
"MUN",5,2015,1
"MUN",5,2015,1
"MUN",5,2015,1
"MUN",6,2015,0
"MUN",6,2015,1
"MUN",6,2015,0
"MUN",6,2015,0
"MUN",6,2015,0
"MUN",6,2015,0
"NEW",2,2015,0
"NEW",2,2015,0
"NEW",2,2015,1
"NEW",2,2015,1
"NEW",2,2015,1
"NEW",2,2015,1
"NEW",2,2015,0
"NEW",2,2015,1
"NEW",3,2015,0
"NEW",3,2015,0
"NEW",3,2015,0
"NEW",3,2015,0
"NEW",3,2015,0
"NEW",3,2015,0
"NEW",3,2015,0
"NEW",5,2015,0
"NEW",5,2015,1
"NEW",5,2015,0
"NEW",5,2015,0
"NEW",5,2015,1
"NEW",6,2015,1
"NEW",6,2015,1
"NEW",6,2015,0
"NEW",6,2015,1
"NEW",6,2015,1
"NEW",6,2015,0
"NEW",6,2015,1
"NEW",6,2015,0
"PTH",1,2015,1
"PTH",1,2015,1
"PTH",1,2015,1
"PTH",1,2015,1
"PTH",1,2015,1
"PTH",1,2015,1
"PTH",1,2015,1
"PTH",1,2015,1
"PTH",2,2015,1
"PTH",2,2015,0
"PTH",2,2015,0
"PTH",2,2015,0
"PTH",2,2015,0
"PTH",2,2015,0
"PTH",2,2015,1
"PTH",3,2015,1
"PTH",3,2015,1
"PTH",3,2015,1
"PTH",3,2015,1
"PTH",3,2015,1
"PTH",3,2015,1
"PTH",3,2015,1
"PTH",4,2015,1
"PTH",4,2015,1
"PTH",4,2015,1
"PTH",4,2015,1
"PTH",4,2015,1
"PTH",4,2015,1
"PTH",4,2015,1
"PTH",5,2015,1
"PTH",5,2015,1
"PTH",5,2015,1
"PTH",5,2015,1
"PTH",5,2015,1
"PTH",5,2015,1
"PTH",6,2015,1
"PTH",6,2015,1
"PTH",6,2015,1
"PTH",6,2015,1
"RSY",1,2015,0
"RSY",1,2015,0
"RSY",1,2015,0
"RSY",1,2015,0
"RSY",1,2015,0
"RSY",1,2015,0
"RSY",2,2015,0
"RSY",2,2015,0
"RSY",2,2015,0
"RSY",2,2015,0
"RSY",2,2015,0
"RSY",2,2015,0
"RSY",2,2015,0
"RSY",2,2015,0
"RSY",2,2015,0
"RSY",2,2015,0
"RSY",2,2015,0
"RSY",3,2015,0
"RSY",3,2015,0
"RSY",4,2015,0
"RSY",4,2015,0
"RSY",4,2015,0
"RSY",6,2015,0
"RSY",6,2015,1
"RSY",6,2015,1
"RTH",2,2015,1
"RTH",2,2015,1
"RTH",2,2015,1
"RTH",2,2015,1
"RTH",2,2015,1
"RTH",2,2015,1
"RTH",2,2015,1
"RTH",2,2015,1
"RTH",3,2015,0
"RTH",3,2015,1
"RTH",3,2015,1
"RTH",3,2015,1
"RTH",3,2015,1
"RTH",3,2015,1
"RTH",3,2015,1
"RTH",3,2015,1
"SER",1,2015,0
"SER",1,2015,1
"SER",1,2015,0
"SER",1,2015,0
"SER",1,2015,1
"SER",1,2015,0
"SER",2,2015,1
"SER",2,2015,0
"SER",2,2015,0
"SER",2,2015,1
"SER",2,2015,0
"SER",3,2015,1
"SER",3,2015,1
"SER",3,2015,1
"SER",3,2015,1
"SER",3,2015,1
"SER",3,2015,1
"SER",4,2015,0
"SER",4,2015,0
"SER",4,2015,0
"SER",4,2015,0
"SER",4,2015,0
"SER",4,2015,0
"SER",4,2015,0
"SER",4,2015,0
"SER",4,2015,0
"SER",4,2015,0
"SER",5,2015,0
"SER",5,2015,0
"SER",5,2015,0
"SER",5,2015,0
"SER",5,2015,0
"SER",5,2015,0
"SER",5,2015,0
"SER",5,2015,0
"SER",5,2015,0
"SER",5,2015,0
"SER",5,2015,0
"SER",5,2015,0
"SER",5,2015,0
"SER",6,2015,1
"SER",6,2015,1
"SER",6,2015,1
"SER",6,2015,1
"SER",6,2015,1
"SER",6,2015,1
"SER",6,2015,1
"SER",6,2015,1
"SER",6,2015,1
"SLS",1,2015,0
"SLS",4,2015,0
"SLS",4,2015,1
"SLS",4,2015,0
"SLS",4,2015,0
"SLS",4,2015,1
"SLS",4,2015,1
"SLS",4,2015,1
"SPD",4,2015,0
"SPD",4,2015,0
"SPD",4,2015,0
"SPD",4,2015,0
"SPD",4,2015,0
"SPD",4,2015,0
"STY",1,2015,1
"STY",1,2015,1
"STY",1,2015,1
"STY",1,2015,1
"STY",1,2015,1
"STY",1,2015,0
"STY",3,2015,1
"STY",3,2015,1
"STY",3,2015,1
"STY",3,2015,1
"STY",3,2015,0
"STY",3,2015,1
"STY",4,2015,0
"STY",5,2015,0
"STY",5,2015,0
"STY",5,2015,0
"STY",5,2015,0
"STY",6,2015,0
"STY",6,2015,0
"STY",6,2015,0
"STY",6,2015,0
"STY",6,2015,0
"STY",6,2015,0
"STY",6,2015,0
"STY",6,2015,0
"STY",6,2015,0
"TAI",5,2015,1
"TAI",5,2015,1
"TAI",5,2015,1
"TAI",5,2015,1
"ALN",2,2016,1
"ALN",2,2016,1
"ALN",2,2016,1
"ALN",2,2016,1
"ALN",2,2016,1
"ALN",2,2016,1
"ALN",5,2016,0
"ALN",5,2016,1
"ALN",5,2016,0
"ALN",5,2016,0
"ALN",5,2016,1
"ALN",5,2016,1
"ALN",6,2016,1
"ALN",6,2016,1
"ALN",6,2016,1
"ALN",6,2016,1
"ALN",6,2016,1
"ALN",6,2016,1
"ALN",6,2016,1
"ALN",6,2016,1
"ART",1,2016,1
"ART",1,2016,1
"ART",1,2016,1
"ART",1,2016,1
"ART",1,2016,1
"ART",1,2016,1
"ART",1,2016,1
"ART",2,2016,0
"ART",2,2016,1
"ART",2,2016,0
"ART",2,2016,1
"ART",2,2016,0
"ART",2,2016,0
"ART",2,2016,0
"ART",2,2016,0
"ART",3,2016,1
"ART",3,2016,1
"ART",3,2016,1
"ART",3,2016,0
"ART",3,2016,0
"ART",3,2016,0
"ART",3,2016,0
"ART",6,2016,1
"ART",6,2016,1
"ART",6,2016,1
"ART",6,2016,1
"ART",6,2016,1
"ART",6,2016,1
"ART",6,2016,1
"ART",6,2016,1
"AVI",3,2016,1
"AVI",3,2016,1
"AVI",3,2016,1
"AVI",3,2016,1
"AVI",3,2016,1
"AVI",3,2016,1
"AVI",3,2016,1
"AVI",3,2016,1
"AVI",6,2016,1
"AVI",6,2016,1
"AVI",6,2016,1
"AVI",6,2016,1
"AVI",6,2016,1
"AVI",6,2016,1
"AVI",6,2016,1
"AVN",1,2016,1
"AVN",1,2016,1
"AVN",1,2016,1
"AVN",1,2016,1
"AVN",1,2016,1
"AVN",1,2016,1
"AVN",3,2016,1
"AVN",3,2016,1
"AVN",3,2016,1
"AVN",3,2016,1
"AVN",3,2016,1
"AVN",3,2016,1
"AVN",3,2016,1
"AVN",3,2016,1
"AVN",3,2016,1
"AVN",4,2016,1
"AVN",4,2016,1
"AVN",4,2016,1
"AVN",4,2016,1
"AVN",4,2016,1
"AVN",4,2016,1
"AVN",4,2016,1
"AVN",4,2016,1
"AVN",4,2016,1
"AVN",5,2016,1
"AVN",5,2016,1
"AVN",5,2016,1
"AVN",5,2016,1
"AVN",5,2016,1
"AVN",5,2016,1
"AVN",5,2016,1
"AVN",6,2016,1
"AVN",6,2016,1
"AVN",6,2016,1
"AVN",6,2016,1
"AVN",6,2016,1
"AVN",6,2016,1
"AVN",6,2016,1
"AVN",6,2016,1
"AVN",6,2016,1
"AVN",6,2016,1
"AVN",6,2016,1
"BAD",1,2016,1
"BAD",1,2016,1
"BAD",1,2016,1
"BAD",1,2016,1
"BAD",1,2016,1
"BAD",1,2016,1
"BAD",1,2016,1
"BAD",1,2016,1
"BAD",3,2016,1
"BAD",3,2016,1
"BAD",3,2016,1
"BAD",3,2016,1
"BAD",3,2016,1
"BAD",4,2016,1
"BAD",4,2016,1
"BAD",4,2016,1
"BAD",4,2016,1
"BAD",4,2016,1
"BAD",4,2016,1
"BAD",4,2016,0
"BAD",4,2016,1
"BAD",5,2016,1
"BAD",5,2016,1
"BAD",5,2016,1
"BAD",5,2016,1
"BAD",5,2016,1
"BAD",5,2016,1
"BAD",6,2016,1
"BAD",6,2016,1
"BAD",6,2016,1
"BAD",6,2016,1
"BAD",6,2016,1
"BAD",6,2016,1
"BAD",6,2016,1
"BIR",1,2016,0
"BIR",1,2016,0
"BIR",1,2016,1
"BIR",1,2016,0
"BIR",1,2016,1
"BIR",1,2016,0
"BIR",1,2016,0
"BIR",1,2016,1
"BIR",1,2016,0
"BIR",3,2016,1
"BIR",3,2016,1
"BIR",3,2016,1
"BIR",3,2016,1
"BIR",3,2016,1
"BIR",4,2016,1
"BIR",4,2016,0
"BIR",4,2016,1
"BIR",4,2016,1
"BIR",4,2016,1
"BIR",4,2016,1
"BIR",4,2016,1
"BIR",4,2016,0
"BLA",2,2016,0
"BLA",2,2016,0
"BLA",2,2016,0
"BLA",2,2016,0
"BLA",2,2016,0
"BLA",2,2016,0
"BLA",2,2016,0
"BLA",2,2016,0
"BLA",5,2016,1
"BLA",5,2016,1
"BLA",5,2016,1
"BLA",5,2016,1
"BLA",6,2016,1
"BLA",6,2016,1
"BLA",6,2016,1
"BLA",6,2016,1
"BLA",6,2016,1
"BLG",1,2016,0
"BLG",1,2016,0
"BLG",1,2016,0
"BLG",1,2016,0
"BLG",1,2016,0
"BLG",1,2016,0
"BLG",1,2016,0
"BLG",1,2016,0
"BLG",1,2016,0
"BLG",1,2016,0
"BLG",2,2016,0
"BLG",2,2016,0
"BLG",2,2016,0
"BLG",2,2016,0
"BLG",2,2016,0
"BLG",2,2016,0
"BLG",2,2016,0
"BLG",3,2016,1
"BLG",3,2016,1
"BLG",3,2016,1
"BLG",3,2016,1
"BLG",3,2016,1
"BLG",3,2016,0
"BLG",3,2016,1
"BLG",3,2016,1
"BLG",3,2016,0
"BLG",4,2016,0
"BLG",4,2016,0
"BLG",4,2016,0
"BLG",4,2016,0
"BLG",4,2016,0
"BLG",4,2016,0
"BLG",4,2016,0
"BLG",4,2016,0
"BLG",4,2016,0
"BLG",5,2016,1
"BLG",5,2016,1
"BLG",5,2016,1
"BLG",5,2016,1
"BLG",5,2016,1
"BLG",5,2016,1
"BLG",5,2016,1
"BLG",5,2016,1
"BLG",6,2016,1
"BLG",6,2016,1
"BLG",6,2016,1
"BLG",6,2016,1
"BLG",6,2016,1
"BLG",6,2016,1
"BLG",6,2016,1
"CAL",4,2016,0
"CAL",4,2016,0
"CAL",4,2016,0
"CAL",4,2016,0
"CAL",4,2016,0
"CAL",4,2016,0
"CAL",4,2016,0
"CAL",4,2016,0
"CAL",4,2016,0
"CAL",4,2016,0
"CAL",5,2016,1
"CAL",5,2016,1
"CAL",5,2016,1
"CAL",5,2016,1
"CAL",5,2016,0
"CAL",5,2016,1
"CAL",5,2016,1
"CAL",5,2016,1
"CAL",5,2016,1
"CAR",1,2016,1
"CAR",1,2016,1
"CAR",1,2016,0
"CAR",1,2016,1
"CAR",1,2016,1
"CAR",1,2016,0
"CAR",2,2016,0
"CAR",2,2016,0
"CAR",2,2016,0
"CAR",2,2016,0
"CAR",2,2016,0
"CAR",2,2016,0
"CAR",2,2016,0
"CRU",1,2016,1
"CRU",1,2016,1
"CRU",1,2016,1
"CRU",1,2016,1
"CRU",1,2016,1
"CRU",1,2016,1
"CRU",1,2016,1
"CRU",1,2016,1
"CRU",5,2016,0
"CRU",5,2016,0
"CRU",5,2016,0
"CRU",5,2016,1
"CRU",5,2016,1
"CRU",5,2016,1
"CRU",5,2016,1
"CRU",5,2016,1
"CRU",5,2016,1
"CRU",5,2016,1
"DAV",1,2016,0
"DAV",1,2016,1
"DAV",1,2016,0
"DAV",1,2016,0
"DAV",1,2016,0
"DAV",1,2016,0
"DAV",1,2016,1
"DAV",1,2016,0
"DAV",4,2016,0
"DAV",4,2016,0
"DAV",4,2016,1
"DAV",4,2016,1
"DAV",4,2016,0
"DAV",4,2016,1
"DAV",4,2016,1
"DAV",4,2016,0
"DAV",5,2016,1
"DAV",5,2016,1
"DAV",5,2016,1
"DAV",5,2016,0
"DAV",5,2016,0
"DAV",5,2016,1
"DAV",5,2016,1
"DAV",5,2016,1
"DEL",1,2016,1
"DEL",1,2016,1
"DEL",1,2016,1
"DEL",1,2016,1
"DEL",1,2016,1
"DEL",1,2016,1
"DEL",1,2016,1
"DEL",2,2016,1
"DEL",2,2016,1
"DEL",2,2016,1
"DEL",2,2016,1
"DEL",2,2016,1
"DEL",2,2016,1
"DEL",2,2016,1
"DEL",3,2016,1
"DEL",3,2016,1
"DEL",3,2016,1
"DEL",3,2016,1
"DEL",3,2016,1
"DEL",3,2016,1
"DEL",3,2016,1
"DEL",4,2016,1
"DEL",4,2016,1
"DEL",4,2016,1
"DEL",4,2016,1
"DEL",4,2016,1
"DEL",5,2016,1
"DEL",5,2016,1
"DEL",5,2016,1
"DEL",5,2016,1
"DEL",5,2016,1
"DEL",6,2016,1
"DEL",6,2016,1
"DEL",6,2016,1
"DEL",6,2016,1
"DEL",6,2016,1
"DEL",6,2016,1
"DEL",6,2016,1
"DEL",6,2016,1
"DLW",1,2016,1
"DLW",1,2016,1
"DLW",1,2016,1
"DLW",1,2016,1
"DLW",1,2016,1
"DLW",1,2016,1
"DLW",1,2016,1
"DLW",1,2016,1
"DLW",1,2016,1
"DLW",1,2016,1
"DNC",3,2016,1
"DNC",3,2016,1
"DNC",3,2016,1
"DNC",3,2016,1
"DNC",3,2016,1
"DNC",3,2016,1
"DNC",3,2016,1
"DNC",6,2016,1
"DNC",6,2016,1
"DNC",6,2016,1
"DNC",6,2016,1
"DNC",6,2016,1
"DNC",6,2016,1
"DNC",6,2016,1
"DNC",6,2016,1
"DNC",6,2016,1
"DNC",6,2016,1
"DNC",6,2016,1
"DNM",2,2016,1
"DNM",2,2016,1
"DNM",2,2016,1
"DNM",2,2016,1
"DNM",2,2016,1
"DNM",2,2016,1
"DNM",2,2016,1
"DNM",2,2016,1
"DNM",2,2016,1
"DNM",2,2016,1
"DNM",6,2016,1
"DNM",6,2016,1
"DNM",6,2016,1
"DNM",6,2016,0
"DNS",4,2016,0
"DNS",4,2016,0
"DNS",4,2016,0
"DOR",2,2016,1
"DOR",2,2016,0
"DOR",2,2016,0
"DOR",2,2016,0
"DOR",2,2016,0
"DOR",2,2016,0
"DOR",2,2016,0
"DOR",5,2016,1
"DOR",5,2016,1
"DOR",5,2016,1
"DUN",4,2016,0
"DUN",4,2016,0
"DUN",4,2016,0
"DUN",4,2016,0
"DUN",4,2016,0
"DUN",4,2016,0
"DUN",4,2016,0
"DUN",4,2016,0
"DUN",4,2016,0
"DUN",6,2016,1
"DUN",6,2016,1
"DUN",6,2016,1
"DUN",6,2016,0
"DUN",6,2016,0
"DUN",6,2016,0
"DUN",6,2016,0
"EDI",2,2016,1
"EDI",2,2016,1
"EDI",2,2016,1
"EDI",2,2016,1
"EDI",2,2016,1
"EDI",2,2016,1
"EDI",2,2016,1
"EDI",2,2016,1
"EDI",3,2016,0
"EDI",3,2016,0
"EDI",3,2016,0
"EDI",3,2016,0
"EDI",3,2016,0
"EDI",3,2016,0
"EDI",4,2016,1
"EDI",4,2016,1
"EDI",4,2016,1
"EDI",4,2016,1
"EDI",4,2016,1
"EDI",4,2016,1
"EDI",4,2016,1
"EDI",4,2016,1
"EDI",5,2016,1
"EDI",5,2016,1
"EDI",5,2016,1
"EDI",5,2016,1
"EDI",5,2016,1
"EDI",5,2016,1
"EDI",5,2016,1
"EDI",5,2016,1
"EDI",6,2016,1
"EDI",6,2016,1
"EDI",6,2016,1
"EDI",6,2016,1
"EDI",6,2016,1
"EDI",6,2016,1
"EDI",6,2016,1
"EDI",6,2016,1
"FOF",1,2016,1
"FOF",1,2016,1
"FOF",1,2016,1
"FOF",1,2016,0
"FOF",1,2016,1
"FOF",1,2016,1
"FOF",1,2016,1
"FOF",1,2016,1
"FOF",1,2016,1
"FOF",1,2016,1
"FOF",2,2016,1
"FOF",2,2016,0
"FOF",2,2016,1
"FOF",2,2016,1
"FOF",2,2016,1
"FOF",2,2016,1
"FOF",2,2016,1
"FOF",2,2016,0
"FOF",3,2016,1
"FOF",3,2016,1
"FOF",3,2016,1
"FOF",3,2016,1
"FOF",3,2016,1
"FOF",3,2016,1
"FOF",3,2016,1
"FOF",3,2016,1
"FOF",3,2016,1
"FOF",4,2016,1
"FOF",4,2016,1
"FOF",4,2016,1
"FOF",4,2016,1
"FOF",4,2016,1
"FOF",4,2016,1
"FOF",4,2016,1
"FOF",4,2016,1
"FOF",5,2016,1
"FOF",5,2016,1
"FOF",5,2016,1
"FOF",5,2016,1
"FOF",5,2016,1
"FOF",5,2016,1
"FOF",5,2016,1
"FOF",5,2016,1
"FOF",5,2016,1
"FOF",5,2016,1
"FOF",6,2016,1
"FOF",6,2016,1
"FOF",6,2016,1
"FOF",6,2016,1
"FOF",6,2016,1
"FOF",6,2016,1
"FOF",6,2016,1
"FOF",6,2016,1
"FOU",1,2016,1
"FOU",1,2016,1
"FOU",1,2016,1
"FOU",1,2016,1
"FOU",2,2016,1
"FOU",2,2016,1
"FOU",2,2016,1
"FOU",2,2016,1
"FOU",2,2016,1
"FOU",2,2016,1
"FOU",2,2016,1
"FOU",3,2016,1
"FOU",3,2016,1
"FOU",3,2016,1
"FOU",5,2016,1
"FOU",5,2016,1
"FOU",5,2016,1
"FOU",5,2016,1
"FOU",5,2016,1
"FOU",5,2016,1
"FOU",5,2016,1
"FOU",5,2016,1
"FSH",3,2016,1
"FSH",3,2016,1
"FSH",3,2016,1
"FSH",3,2016,1
"FSH",3,2016,1
"FSH",3,2016,1
"FSH",3,2016,1
"FSH",3,2016,1
"FSH",5,2016,1
"FSH",5,2016,1
"FSH",5,2016,1
"FSH",5,2016,1
"FSH",5,2016,1
"FSH",5,2016,1
"FSH",5,2016,1
"FSH",5,2016,1
"FSH",5,2016,0
"GLF",1,2016,0
"GLF",1,2016,0
"GLF",1,2016,0
"GLF",1,2016,0
"GLF",1,2016,0
"GLF",1,2016,0
"GLF",1,2016,0
"GLF",1,2016,0
"GLF",2,2016,1
"GLF",2,2016,1
"GLF",2,2016,1
"GLF",2,2016,1
"GLF",2,2016,1
"GLF",2,2016,1
"GLF",2,2016,1
"GLF",2,2016,1
"GLF",3,2016,1
"GLF",3,2016,1
"GLF",3,2016,1
"GLF",3,2016,1
"GLF",3,2016,1
"GLF",3,2016,1
"GLF",3,2016,1
"GLF",3,2016,1
"GLF",3,2016,1
"GLF",4,2016,1
"GLF",4,2016,1
"GLF",4,2016,1
"GLF",4,2016,1
"GLF",5,2016,1
"GLF",5,2016,1
"GLF",5,2016,1
"GLF",5,2016,1
"GLF",5,2016,1
"GLF",5,2016,1
"GLF",5,2016,1
"GLF",5,2016,1
"GLF",6,2016,1
"GLF",6,2016,1
"GLF",6,2016,1
"GLF",6,2016,1
"GLF",6,2016,1
"GLF",6,2016,1
"GLF",6,2016,1
"GLF",6,2016,1
"INS",5,2016,1
"INS",5,2016,1
"INS",5,2016,1
"INS",5,2016,1
"INS",5,2016,1
"INS",5,2016,1
"INS",5,2016,1
"INS",5,2016,1
"INS",5,2016,1
"KCK",1,2016,0
"KCK",1,2016,0
"KCK",1,2016,0
"KCK",1,2016,0
"KCK",1,2016,0
"KCK",3,2016,1
"KCK",3,2016,1
"KCK",3,2016,0
"KCK",3,2016,1
"KCK",3,2016,0
"KCK",3,2016,1
"KCK",3,2016,1
"KCK",3,2016,1
"KCK",3,2016,0
"KCK",3,2016,0
"KCK",6,2016,0
"KCK",6,2016,0
"KCK",6,2016,0
"KCK",6,2016,0
"KCK",6,2016,0
"KCK",6,2016,0
"KCZ",1,2016,0
"KCZ",1,2016,0
"KCZ",1,2016,1
"KCZ",1,2016,1
"KCZ",1,2016,0
"KCZ",1,2016,0
"KCZ",1,2016,1
"KCZ",1,2016,0
"KCZ",3,2016,1
"KCZ",3,2016,1
"KCZ",3,2016,1
"KCZ",3,2016,1
"KCZ",3,2016,1
"KCZ",3,2016,1
"KCZ",3,2016,1
"KCZ",3,2016,1
"KCZ",4,2016,0
"KCZ",4,2016,1
"KCZ",4,2016,1
"KCZ",4,2016,1
"KCZ",4,2016,1
"KCZ",4,2016,1
"KCZ",4,2016,1
"KCZ",4,2016,1
"KCZ",5,2016,1
"KCZ",5,2016,1
"KCZ",5,2016,1
"KCZ",5,2016,1
"KCZ",5,2016,1
"KCZ",5,2016,1
"KCZ",5,2016,1
"KCZ",5,2016,0
"KCZ",6,2016,0
"KCZ",6,2016,0
"KCZ",6,2016,0
"KCZ",6,2016,0
"KCZ",6,2016,0
"KCZ",6,2016,0
"KCZ",6,2016,0
"KCZ",6,2016,0
"LVN",3,2016,1
"LVN",3,2016,1
"LVN",3,2016,1
"LVN",3,2016,1
"LVN",3,2016,1
"LVN",5,2016,1
"LVN",5,2016,1
"LVN",5,2016,1
"LVN",6,2016,1
"LVN",6,2016,1
"LVN",6,2016,1
"LVN",6,2016,1
"LVN",6,2016,1
"LVN",6,2016,1
"LVN",6,2016,1
"MCH",3,2016,1
"MCH",3,2016,1
"MCH",3,2016,1
"MCH",3,2016,1
"MCH",3,2016,1
"MCH",3,2016,1
"MCH",3,2016,1
"MCH",3,2016,1
"MCH",5,2016,1
"MCH",5,2016,1
"MCH",5,2016,1
"MCH",5,2016,1
"MCH",5,2016,1
"MCH",5,2016,1
"MCH",5,2016,1
"MCH",5,2016,1
"MCH",5,2016,1
"MCH",5,2016,1
"MCH",6,2016,0
"MCH",6,2016,0
"MCH",6,2016,0
"MCH",6,2016,0
"MCH",6,2016,0
"MCH",6,2016,0
"MCH",6,2016,0
"MCH",6,2016,0
"MCH",6,2016,0
"MCH",6,2016,0
"MCH",6,2016,0
"MUN",2,2016,1
"MUN",2,2016,1
"MUN",2,2016,1
"MUN",2,2016,1
"MUN",2,2016,1
"MUN",2,2016,1
"MUN",3,2016,1
"MUN",3,2016,1
"MUN",3,2016,1
"MUN",3,2016,1
"MUN",3,2016,1
"MUN",3,2016,1
"MUN",3,2016,1
"MUN",3,2016,1
"MUN",6,2016,1
"MUN",6,2016,1
"MUN",6,2016,1
"MUN",6,2016,1
"MUN",6,2016,1
"MUN",6,2016,1
"MUN",6,2016,1
"MUN",6,2016,1
"MUN",6,2016,1
"MUN",6,2016,1
"NEW",1,2016,0
"NEW",1,2016,1
"NEW",1,2016,1
"NEW",1,2016,1
"NEW",1,2016,1
"NEW",2,2016,1
"NEW",2,2016,0
"NEW",2,2016,1
"NEW",2,2016,1
"NEW",2,2016,1
"NEW",2,2016,0
"NEW",3,2016,1
"NEW",3,2016,1
"NEW",3,2016,1
"NEW",3,2016,1
"NEW",3,2016,1
"NEW",3,2016,1
"NEW",5,2016,1
"NEW",5,2016,0
"NEW",5,2016,1
"NEW",5,2016,1
"NEW",5,2016,1
"NEW",5,2016,1
"NEW",5,2016,1
"NEW",5,2016,0
"PTH",1,2016,1
"PTH",1,2016,1
"PTH",1,2016,1
"PTH",1,2016,1
"PTH",2,2016,1
"PTH",2,2016,1
"PTH",2,2016,1
"PTH",2,2016,1
"PTH",2,2016,1
"PTH",2,2016,1
"PTH",2,2016,1
"PTH",2,2016,1
"PTH",2,2016,1
"PTH",3,2016,1
"PTH",3,2016,1
"PTH",3,2016,1
"PTH",3,2016,1
"PTH",3,2016,1
"PTH",3,2016,1
"PTH",3,2016,1
"PTH",3,2016,1
"PTH",6,2016,0
"PTH",6,2016,0
"PTH",6,2016,0
"PTH",6,2016,0
"PTH",6,2016,0
"PTH",6,2016,0
"RSY",1,2016,1
"RSY",1,2016,1
"RSY",1,2016,1
"RSY",1,2016,1
"RSY",1,2016,1
"RSY",1,2016,1
"RSY",1,2016,1
