"year","site","box","species","fki","hd_1.45","hatching_first_recorded","suc"
2018,"INS",4,"bluti",136,"146",146,6
2018,"INS",5,"",NA,"",NA,NA
2018,"INS",6,"bluti",138,"150",150,7
2018,"INS",7,"bluti",136,"149",150,7
2018,"INS",8,"",NA,"",NA,NA
2018,"FSH",1,"",NA,"",NA,NA
2018,"FSH",2,"bluti",120,"136",136,4
2018,"FSH",3,"bluti",138,"152",156,8
2018,"FSH",4,"",NA,"",NA,NA
2018,"FSH",5,"bluti",126,"142",142,8
2018,"FSH",6,"",NA,"",NA,NA
2018,"FSH",7,"",NA,"",NA,NA
2018,"FSH",8,"bluti",128,"140",140,8
2018,"RTH",1,"",NA,"",NA,NA
2018,"RTH",2,"",NA,"",NA,NA
2018,"RTH",3,"",NA,"",NA,NA
2018,"RTH",4,"",NA,"",NA,NA
2018,"RTH",5,"",NA,"",NA,NA
2018,"RTH",6,"",NA,"",NA,NA
2018,"AVI",1,"",NA,"",NA,NA
2018,"AVI",2,"bluti",125,"145",145,8
2018,"AVI",3,"bluti",131,"138",139,9
2018,"AVI",4,"",NA,"",NA,NA
2018,"AVI",5,"bluti",133,"145",145,8
2018,"AVI",6,"bluti",133,"147",147,8
2018,"AVI",7,"",NA,"",NA,NA
2018,"AVI",8,"",NA,"",NA,NA
2018,"AVN",1,"bluti",136,"152",152,7
2018,"AVN",2,"bluti",138,"152",152,12
2018,"AVN",3,"",NA,"",NA,NA
2018,"AVN",4,"bluti",132,"142",142,11
2018,"AVN",5,"bluti",132,"140",140,8
2018,"AVN",6,"bluti",126,"148",148,8
2018,"AVN",7,"bluti",132,"148",148,10
2018,"AVN",8,"bluti",126,"",NA,0
2018,"CAR",1,"bluti",132,"145",146,8
2018,"CAR",2,"bluti",140,"153",154,0
2018,"CAR",3,"",NA,"",NA,NA
2018,"CAR",4,"",NA,"",NA,NA
2018,"CAR",5,"",NA,"",NA,NA
2018,"CAR",6,"",NA,"",NA,NA
2018,"SLS",1,"",NA,"",NA,NA
2018,"SLS",2,"bluti",143,"159",165,11
2018,"SLS",3,"bluti",139,"153",153,8
2018,"SLS",4,"",NA,"",NA,NA
2018,"SLS",5,"bluti",139,"152",152,9
2018,"SLS",6,"bluti",133,"148",149,10
2018,"SLS",7,"",NA,"",NA,NA
2018,"SLS",8,"",NA,"",NA,NA
2018,"TOM",1,"bluti",133,"147",147,10
2018,"TOM",2,"",NA,"",NA,NA
2018,"TOM",3,"",NA,"",NA,NA
2018,"TOM",4,"",NA,"",NA,NA
2018,"TOM",5,"",NA,"",NA,NA
2018,"TOM",6,"",NA,"",NA,NA
2018,"TOM",7,"",NA,"",NA,NA
2018,"TOM",8,"bluti",133,"145",145,9
2018,"DAV",1,"bluti",125,"141",141,6
2018,"DAV",2,"",NA,"",NA,NA
2018,"DAV",3,"bluti",137,"149",149,7
2018,"DAV",4,"bluti",129,"141",141,7
2018,"DAV",5,"",NA,"",NA,NA
2018,"DAV",6,"bluti",135,"148",149,0
2018,"DAV",7,"",NA,"",NA,NA
2018,"DAV",8,"bluti",133,"147",147,0
2018,"MUN",1,"bluti",134,"146",146,5
2018,"MUN",2,"bluti",130,"141",142,6
2018,"MUN",3,"",NA,"",NA,NA
2018,"MUN",4,"bluti",130,"141",142,7
2018,"MUN",5,"",NA,"",NA,NA
2018,"MUN",6,"",NA,"",NA,NA
2018,"MUN",7,"bluti",130,"143",144,7
2018,"MUN",8,"bluti",128,"142",142,3
2018,"ART",1,"bluti",125,"145",145,8
2018,"ART",2,"bluti",129,"141",141,10
2018,"ART",3,"bluti",133,"139",139,8
2018,"ART",4,"bluti",129,"139",139,9
2018,"ART",5,"bluti",123,"137",137,8
2018,"ART",6,"",NA,"",NA,NA
2018,"ART",7,"bluti",125,"141",141,8
2018,"ART",8,"",NA,"",NA,NA
2018,"FOU",1,"bluti",131,"143",143,6
2018,"FOU",2,"bluti",129,"145",145,7
2018,"FOU",3,"",NA,"",NA,NA
2018,"FOU",4,"bluti",123,"135",135,8
2018,"FOU",5,"",NA,"",NA,NA
2018,"FOU",6,"",NA,"",NA,NA
2018,"FOU",7,"bluti",125,"137",137,5
2018,"FOU",8,"",NA,"",NA,NA
2018,"ALN",1,"",NA,"",NA,NA
2018,"ALN",2,"bluti",125,"139",139,6
2018,"ALN",3,"",NA,"",NA,NA
2018,"ALN",4,"bluti",119,"134",135,7
2018,"ALN",5,"bluti",137,"151",151,5
2018,"ALN",6,"bluti",137,"150",151,4
2018,"ALN",7,"",NA,"",NA,NA
2018,"ALN",8,"bluti",129,"143",143,1
2018,"DEL",1,"bluti",126,"140",140,6
2018,"DEL",2,"",NA,"",NA,NA
2018,"DEL",3,"bluti",128,"138",138,9
2018,"DEL",4,"bluti",126,"140",140,5
2018,"DEL",5,"bluti",126,"140",140,6
2018,"DEL",6,"bluti",130,"146",146,7
2018,"DEL",7,"bluti",132,"142",142,10
2018,"DEL",8,"",NA,"",NA,NA
2018,"TAI",1,"bluti",133,"145",145,4
2018,"TAI",2,"bluti",127,"139",139,8
2018,"TAI",3,"bluti",133,"145",145,5
2018,"TAI",4,"bluti",125,"139",139,8
2018,"TAI",5,"",NA,"",NA,NA
2018,"TAI",6,"bluti",129,"139",139,5
2018,"OSP",1,"",NA,"",NA,NA
2018,"OSP",2,"",NA,"",NA,NA
2018,"OSP",3,"",NA,"",NA,NA
2018,"OSP",4,"bluti",128,"140",140,7
2018,"OSP",5,"bluti",138,"151",151,6
2018,"OSP",6,"",NA,"",NA,NA
2018,"OSP",7,"",NA,"",NA,NA
2018,"OSP",8,"bluti",134,"148",148,0
2018,"SPD",1,"bluti",136,"146",146,9
2018,"SPD",2,"bluti",132,"146",146,7
2018,"SPD",3,"bluti",136,"148",148,8
2018,"SPD",4,"bluti",134,"150",150,8
2018,"SPD",5,"",NA,"",NA,NA
2018,"SPD",6,"bluti",138,"148",148,8
2018,"SPD",7,"bluti",134,"144",144,8
2018,"SPD",8,"bluti",136,"146",146,5
2018,"DOR",1,"bluti",134,"146",146,8
2018,"DOR",2,"",NA,"",NA,NA
2018,"DOR",3,"",NA,"",NA,NA
2018,"DOR",4,"bluti",148,"161",162,5
2018,"DOR",5,"",NA,"",NA,NA
2018,"DOR",6,"bluti",134,"148",148,4
2019,"EDI",1,"bluti",121,"",NA,0
2019,"EDI",1,"bluti",138,"151",151,1
2019,"EDI",2,"bluti",121,"136",137,9
2019,"EDI",3,"bluti",125,"139",139,11
2019,"EDI",4,"bluti",121,"136",137,7
2019,"EDI",5,"bluti",121,"133",133,7
2019,"EDI",6,"bluti",123,"136",137,10
2019,"EDI",7,"bluti",121,"135",135,10
2019,"EDI",8,"bluti",123,"133",133,6
2019,"RSY",1,"bluti",NA,"",NA,NA
2019,"RSY",2,"bluti",126,"134",134,5
2019,"RSY",3,"bluti",122,"138",138,6
2019,"RSY",4,"bluti",124,"136",136,7
2019,"RSY",5,"",NA,"",NA,NA
2019,"RSY",6,"",NA,"",NA,NA
2019,"RSY",7,"bluti",134,"148",150,0
2019,"RSY",8,"bluti",120,"138",138,7
2019,"FOF",1,"bluti",120,"134",134,8
2019,"FOF",2,"bluti",124,"134",134,7
2019,"FOF",3,"bluti",122,"134",134,10
2019,"FOF",4,"bluti",120,"134",134,9
2019,"FOF",5,"bluti",124,"136",136,12
2019,"FOF",6,"bluti",122,"132",132,9
2019,"FOF",7,"bluti",120,"132",132,9
2019,"FOF",8,"bluti",122,"136",136,4
2019,"BAD",1,"bluti",131,"147",147,12
2019,"BAD",2,"",NA,"",NA,NA
2019,"BAD",3,"",NA,"",NA,NA
2019,"BAD",4,"bluti",123,"134",135,8
2019,"BAD",5,"bluti",121,"135",135,10
2019,"BAD",6,"",NA,"",NA,NA
2019,"LVN",1,"bluti",128,"140",140,8
2019,"LVN",2,"",NA,"",NA,NA
2019,"LVN",3,"bluti",132,"144",144,6
2019,"LVN",4,"bluti",132,"146",146,5
2019,"LVN",5,"bluti",132,"142",142,6
2019,"LVN",6,"",NA,"",NA,NA
2019,"LVN",7,"bluti",132,"144",144,0
2019,"LVN",8,"bluti",130,"144",144,6
2019,"DOW",1,"",NA,"",NA,NA
2019,"DOW",2,"",NA,"",NA,NA
2019,"DOW",3,"bluti",121,"135",135,9
2019,"DOW",4,"bluti",127,"139",139,8
2019,"DOW",5,"bluti",131,"145",145,7
2019,"DOW",6,"bluti",137,"150",151,5
2019,"DOW",7,"bluti",123,"137",137,6
2019,"DOW",8,"bluti",123,"137",137,9
2019,"GLF",1,"bluti",119,"134",135,9
2019,"GLF",2,"bluti",137,"",NA,NA
2019,"GLF",3,"bluti",131,"144",145,8
2019,"GLF",4,"bluti",127,"139",139,0
2019,"GLF",5,"bluti",115,"127",127,1
2019,"GLF",6,"bluti",121,"135",135,-999
2019,"GLF",7,"bluti",127,"141",141,0
2019,"GLF",8,"bluti",121,"133",133,7
2019,"SER",1,"bluti",121,"129",129,12
2019,"SER",2,"bluti",111,"131",131,7
2019,"SER",3,"bluti",119,"125",125,0
2019,"SER",3,"bluti",143,"149",149,6
2019,"SER",4,"bluti",123,"",NA,NA
2019,"SER",5,"bluti",119,"133",133,10
2019,"SER",6,"bluti",119,"133",133,8
2019,"SER",7,"bluti",117,"135",135,10
2019,"SER",8,"bluti",125,"137",137,9
2019,"MCH",1,"bluti",118,"133",134,7
2019,"MCH",2,"bluti",132,"144",144,5
2019,"MCH",3,"bluti",122,"132",132,9
2019,"MCH",4,"",NA,"",NA,NA
2019,"MCH",5,"bluti",118,"132",132,4
2019,"MCH",6,"bluti",120,"135",136,9
2019,"PTH",1,"bluti",118,"133",134,11
2019,"PTH",2,"bluti",118,"131",132,9
2019,"PTH",3,"bluti",112,"126",126,11
2019,"PTH",4,"bluti",120,"133",134,9
2019,"PTH",5,"bluti",122,"133",134,7
2019,"PTH",6,"bluti",118,"131",132,11
2019,"PTH",7,"bluti",118,"132",132,10
2019,"PTH",8,"bluti",118,"130",130,7
2019,"STY",1,"bluti",125,"134",137,11
2019,"STY",2,"bluti",123,"133",133,7
2019,"STY",3,"",NA,"",NA,NA
2019,"STY",4,"bluti",117,"131",131,9
2019,"STY",5,"bluti",119,"137",137,10
2019,"STY",6,"bluti",121,"137",137,8
2019,"STY",7,"",NA,"",NA,NA
2019,"STY",8,"",NA,"",NA,NA
2019,"BIR",1,"bluti",126,"140",140,11
2019,"BIR",2,"bluti",118,"132",132,9
2019,"BIR",3,"bluti",NA,"",NA,NA
2019,"BIR",4,"",NA,"",NA,NA
2019,"BIR",5,"bluti",NA,"",NA,NA
2019,"BIR",6,"",NA,"",NA,NA
2019,"BIR",7,"bluti",122,"138",138,13
2019,"BIR",8,"",NA,"",NA,NA
2019,"DUN",1,"",NA,"",NA,NA
2019,"DUN",2,"bluti",129,"140",141,10
2019,"DUN",3,"",NA,"",NA,NA
2019,"DUN",4,"",NA,"",NA,NA
2019,"DUN",5,"bluti",125,"",NA,NA
2019,"DUN",6,"",NA,"",NA,NA
2019,"DUN",7,"",NA,"",NA,NA
2019,"DUN",8,"",NA,"",NA,NA
2019,"BLG",1,"bluti",112,"134",134,11
2019,"BLG",2,"bluti",110,"123",124,10
2019,"BLG",3,"bluti",118,"126",126,8
2019,"BLG",4,"bluti",112,"127",128,8
2019,"BLG",5,"bluti",116,"127",128,10
2019,"BLG",6,"bluti",132,"146",146,7
2019,"BLG",7,"bluti",120,"134",134,11
2019,"BLG",8,"bluti",122,"134",134,10
2019,"PIT",1,"",NA,"",NA,NA
2019,"PIT",2,"bluti",129,"139",139,10
2019,"PIT",3,"bluti",129,"139",139,3
2019,"PIT",4,"bluti",127,"139",139,9
2019,"PIT",5,"bluti",125,"137",137,9
2019,"PIT",6,"bluti",125,"141",141,10
2019,"PIT",7,"bluti",129,"142",143,5
2019,"PIT",8,"bluti",127,"137",137,8
2019,"KCK",1,"bluti",125,"141",141,9
2019,"KCK",2,"bluti",133,"144",145,0
2019,"KCK",3,"",NA,"",NA,NA
2019,"KCK",4,"bluti",127,"139",139,5
2019,"KCK",5,"",NA,"",NA,NA
2019,"KCK",6,"bluti",131,"145",145,10
2019,"KCK",7,"bluti",133,"147",147,5
2019,"KCK",8,"bluti",129,"137",137,10
2019,"KCZ",1,"",NA,"",NA,NA
2019,"KCZ",2,"",NA,"",NA,NA
2019,"KCZ",3,"bluti",135,"145",145,8
2019,"KCZ",4,"bluti",133,"144",145,9
2019,"KCZ",5,"bluti",133,"145",145,10
2019,"KCZ",6,"bluti",131,"142",143,9
2019,"KCZ",7,"bluti",131,"143",143,9
2019,"KCZ",8,"bluti",133,"149",149,7
2019,"BLA",1,"",NA,"",NA,NA
2019,"BLA",2,"bluti",124,"140",140,8
2019,"BLA",3,"",NA,"",NA,NA
2019,"BLA",4,"bluti",142,"156",158,1
2019,"BLA",5,"bluti",124,"138",138,9
2019,"BLA",6,"bluti",142,"154",154,3
2019,"BLA",7,"",NA,"",NA,NA
2019,"BLA",8,"bluti",124,"139",140,NA
2019,"CAL",1,"bluti",135,"148",149,6
2019,"CAL",2,"",NA,"",NA,NA
2019,"CAL",3,"",NA,"",NA,NA
2019,"CAL",4,"bluti",127,"139",139,10
2019,"CAL",5,"bluti",125,"135",135,10
2019,"CAL",6,"bluti",133,"143",143,9
2019,"CAL",7,"",NA,"",NA,NA
2019,"CAL",8,"",NA,"",NA,NA
2019,"DNM",1,"",NA,"",NA,NA
2019,"DNM",2,"bluti",130,"142",142,8
2019,"DNM",3,"bluti",128,"146",146,0
2019,"DNM",4,"",NA,"",NA,NA
2019,"DNM",5,"bluti",132,"144",144,7
2019,"DNM",6,"bluti",134,"146",146,5
2019,"DNM",7,"",NA,"",NA,NA
2019,"DNM",8,"",NA,"",NA,NA
2019,"DNC",2,"bluti",132,"146",146,9
2019,"DNC",3,"",NA,"",NA,NA
2019,"DNC",4,"",NA,"",NA,NA
2019,"DNC",5,"",NA,"",NA,NA
2019,"DNC",6,"",NA,"",NA,NA
2019,"DNC",7,"",NA,"",NA,NA
2019,"DNC",8,"",NA,"",NA,NA
2019,"DNC",9,"bluti",132,"146",146,0
2019,"DNS",1,"",NA,"",NA,NA
2019,"DNS",2,"",NA,"",NA,NA
2019,"DNS",3,"",NA,"",NA,NA
2019,"DNS",4,"",NA,"",NA,NA
2019,"DLW",1,"",NA,"",NA,NA
2019,"DLW",2,"",NA,"",NA,NA
2019,"DLW",3,"",NA,"",NA,NA
2019,"DLW",4,"bluti",127,"140",141,2
2019,"DLW",5,"",NA,"",NA,NA
2019,"DLW",6,"",NA,"",NA,NA
2019,"CRU",1,"bluti",137,"147",147,2
2019,"CRU",2,"",NA,"",NA,NA
2019,"CRU",3,"",NA,"",NA,NA
2019,"CRU",4,"",NA,"",NA,NA
2019,"CRU",5,"",NA,"",NA,NA
2019,"CRU",6,"bluti",139,"152",153,0
2019,"CRU",7,"",NA,"",NA,NA
2019,"CRU",8,"",NA,"",NA,NA
2019,"NEW",1,"bluti",126,"141",142,6
2019,"NEW",2,"bluti",124,"136",136,7
2019,"NEW",3,"",NA,"",NA,NA
2019,"NEW",4,"bluti",128,"142",142,5
2019,"NEW",5,"",NA,"",NA,NA
2019,"NEW",6,"bluti",126,"140",140,5
2019,"NEW",7,"bluti",122,"139",140,8
2019,"NEW",8,"",NA,"",NA,NA
2019,"HWP",1,"bluti",121,"134",135,8
2019,"HWP",2,"",NA,"",NA,NA
2019,"HWP",3,"",NA,"",NA,NA
2019,"HWP",4,"",NA,"",NA,NA
2019,"HWP",5,"bluti",123,"",NA,NA
2019,"HWP",6,"",NA,"",NA,NA
2019,"HWP",7,"",NA,"",NA,NA
2019,"HWP",8,"bluti",123,"135",135,0
2019,"INS",1,"bluti",124,"138",138,6
2019,"INS",2,"",NA,"",NA,NA
2019,"INS",3,"bluti",126,"141",142,0
2019,"INS",4,"bluti",126,"142",142,6
2019,"INS",5,"",NA,"",NA,NA
2019,"INS",6,"",NA,"",NA,NA
2019,"INS",7,"bluti",132,"144",144,5
2019,"INS",8,"",NA,"",NA,NA
2019,"FSH",1,"bluti",132,"142",142,6
2019,"FSH",2,"bluti",130,"144",144,5
2019,"FSH",3,"bluti",126,"136",136,6
2019,"FSH",4,"bluti",132,"148",152,0
2019,"FSH",5,"bluti",122,"137",138,6
2019,"FSH",6,"bluti",132,"146",146,6
2019,"FSH",7,"",NA,"",NA,NA
2019,"FSH",8,"",NA,"",NA,NA
2019,"RTH",1,"",NA,"",NA,NA
2019,"RTH",2,"",NA,"",NA,NA
2019,"RTH",3,"bluti",128,"141",142,12
2019,"RTH",4,"bluti",130,"146",146,3
2019,"RTH",5,"bluti",132,"143",144,-999
2019,"RTH",6,"bluti",130,"146",146,5
2019,"AVI",1,"bluti",129,"145",145,9
2019,"AVI",2,"",NA,"",NA,NA
2019,"AVI",3,"",NA,"",NA,NA
2019,"AVI",4,"bluti",129,"141",141,8
2019,"AVI",5,"bluti",133,"140",141,9
2019,"AVI",6,"bluti",135,"149",149,8
2019,"AVI",7,"",NA,"",NA,NA
2019,"AVI",8,"bluti",131,"142",143,7
2019,"AVN",1,"bluti",130,"142",142,11
2019,"AVN",2,"bluti",NA,"",NA,NA
2019,"AVN",2,"bluti",142,"155",156,9
2019,"AVN",3,"bluti",130,"144",144,8
2019,"AVN",4,"bluti",134,"149",150,3
2019,"AVN",5,"bluti",124,"137",138,8
2019,"AVN",6,"bluti",130,"142",142,4
2019,"AVN",7,"bluti",126,"141",142,0
2019,"AVN",8,"",NA,"",NA,NA
2019,"CAR",1,"bluti",130,"142",142,2
2019,"CAR",2,"",NA,"",NA,NA
2019,"CAR",3,"",NA,"",NA,NA
2019,"CAR",4,"bluti",130,"144",144,2
2019,"CAR",5,"bluti",126,"140",140,5
2019,"CAR",6,"",NA,"",NA,NA
2019,"SLS",1,"",NA,"",NA,NA
2019,"SLS",2,"bluti",NA,"163",163,5
2019,"SLS",3,"bluti",133,"143",143,0
2019,"SLS",4,"bluti",161,"",NA,NA
2019,"SLS",5,"bluti",133,"143",143,10
2019,"SLS",6,"bluti",133,"145",145,9
2019,"SLS",7,"bluti",137,"151",151,8
2019,"SLS",8,"",NA,"",NA,NA
2019,"TOM",1,"bluti",131,"145",145,5
2019,"TOM",2,"",NA,"",NA,NA
2019,"TOM",3,"coati",NA,"",NA,NA
2019,"TOM",4,"",NA,"",NA,NA
2019,"TOM",5,"coati",135,"",NA,NA
2019,"TOM",6,"",NA,"",NA,NA
2019,"TOM",7,"",NA,"",NA,NA
2019,"TOM",8,"",NA,"",NA,NA
2019,"DAV",1,"",NA,"",NA,NA
2019,"DAV",2,"bluti",129,"143",143,0
2019,"DAV",3,"",NA,"",NA,NA
2019,"DAV",4,"bluti",NA,"",NA,NA
2019,"DAV",5,"bluti",123,"137",137,0
2019,"DAV",6,"bluti",121,"137",137,7
2019,"DAV",7,"bluti",119,"134",135,0
2019,"DAV",8,"bluti",127,"141",141,4
2019,"MUN",1,"bluti",NA,"",NA,NA
2019,"MUN",1,"bluti",128,"140",140,5
2019,"MUN",2,"bluti",122,"134",134,7
2019,"MUN",3,"bluti",124,"135",136,6
2019,"MUN",4,"",NA,"",NA,NA
2019,"MUN",5,"",NA,"",NA,NA
2019,"MUN",6,"bluti",126,"138",138,6
2019,"MUN",7,"bluti",124,"",NA,NA
2019,"MUN",8,"bluti",124,"138",138,0
2019,"ART",1,"bluti",115,"128",129,9
2019,"ART",2,"bluti",115,"129",129,9
2019,"ART",3,"bluti",119,"131",131,10
2019,"ART",4,"bluti",115,"130",131,8
2019,"ART",5,"bluti",123,"139",139,8
2019,"ART",6,"bluti",119,"133",133,11
2019,"ART",7,"",NA,"",NA,NA
2019,"ART",8,"bluti",119,"133",133,13
2019,"FOU",1,"",NA,"",NA,NA
2019,"FOU",2,"bluti",123,"134",135,4
2019,"FOU",3,"bluti",111,"126",127,10
2019,"FOU",4,"",NA,"",NA,NA
2019,"FOU",5,"bluti",121,"138",139,10
2019,"FOU",6,"",NA,"",NA,NA
2019,"FOU",7,"",NA,"",NA,NA
2019,"FOU",8,"bluti",123,"137",137,9
2019,"ALN",1,"",NA,"",NA,NA
2019,"ALN",2,"bluti",121,"133",133,6
2019,"ALN",3,"bluti",123,"137",137,8
2019,"ALN",4,"bluti",125,"140",141,6
2019,"ALN",5,"",NA,"",NA,NA
2019,"ALN",6,"bluti",127,"136",137,7
2019,"ALN",7,"",NA,"",NA,NA
2019,"ALN",8,"",NA,"",NA,NA
2019,"DEL",1,"bluti",116,"132",132,6
2019,"DEL",2,"bluti",120,"128",128,7
2019,"DEL",3,"bluti",116,"130",130,7
2019,"DEL",4,"bluti",122,"134",134,10
2019,"DEL",5,"bluti",122,"134",134,9
2019,"DEL",6,"bluti",124,"138",138,5
2019,"DEL",7,"bluti",122,"134",134,9
2019,"DEL",8,"",NA,"",NA,NA
2019,"TAI",1,"bluti",119,"134",135,0
2019,"TAI",2,"",NA,"",NA,NA
2019,"TAI",3,"bluti",121,"134",135,0
2019,"TAI",4,"bluti",119,"131",131,6
2019,"TAI",5,"bluti",125,"139",139,2
2019,"TAI",6,"bluti",121,"133",133,6
2019,"OSP",1,"bluti",128,"136",136,3
2019,"OSP",2,"",NA,"",NA,NA
2019,"OSP",3,"bluti",120,"134",134,9
2019,"OSP",4,"bluti",124,"",NA,NA
2019,"OSP",5,"bluti",122,"140",140,0
2019,"OSP",6,"bluti",122,"135",136,0
2019,"OSP",7,"bluti",124,"140",140,5
2019,"OSP",8,"",NA,"",NA,NA
2019,"SPD",1,"bluti",126,"136",136,8
2019,"SPD",2,"",NA,"",NA,NA
2019,"SPD",3,"",NA,"",NA,NA
2019,"SPD",4,"bluti",126,"140",140,-999
2019,"SPD",5,"",NA,"",NA,NA
2019,"SPD",6,"bluti",124,"138",138,-999
2019,"SPD",7,"",NA,"",NA,NA
2019,"SPD",8,"bluti",126,"138",138,9
2019,"DOR",1,"bluti",128,"140",140,8
2019,"DOR",2,"bluti",130,"139",140,8
2019,"DOR",3,"bluti",126,"145",146,6
2019,"DOR",4,"",NA,"",NA,NA
2019,"DOR",5,"",NA,"",NA,NA
2019,"DOR",6,"bluti",132,"138",138,0
2020,"EDI",1,"bluti",128,"135",136,8
2020,"EDI",2,"bluti",128,"138",138,0
2020,"EDI",3,"bluti",128,"140",140,6
2020,"EDI",4,"bluti",128,"138",138,6
2020,"EDI",5,"bluti",130,"138",140,9
2020,"EDI",6,"bluti",128,"139",140,8
2020,"EDI",7,"bluti",132,"146",146,5
2020,"EDI",8,"bluti",128,"132",132,6
2020,"RSY",1,"bluti",128,"140",140,0
2020,"RSY",2,"bluti",128,"138",138,2
2020,"RSY",3,"bluti",128,"140",140,1
2020,"RSY",4,"bluti",132,"148",148,0
